#{"t_start": 1775663766.3736534, "env_id": "V2GDeepEnv-profit"}
r,l,t
1.596403,48,31.951057
2.092835,35,32.011224
2.231049,44,32.086511
2.321533,49,32.170793
0.746701,15,32.196793
0.768559,24,32.236793
1.410601,36,32.306865
1.882507,32,32.374764
1.147916,20,32.420353
1.642139,65,32.567075
1.699936,49,32.672584
1.812022,29,32.734584
1.115404,28,32.783091
1.561106,65,32.895194
1.778373,44,32.983304
1.44243,46,33.063308
2.146169,62,33.168328
1.553641,39,33.234328
1.340734,67,33.349442
0.976531,19,33.383502
0.931486,24,33.423502
1.728325,30,33.47552
1.8198,44,33.55052
1.990945,44,33.632624
0.944598,38,33.712045
2.200957,48,33.812552
1.460744,33,33.881061
1.161167,36,33.95006
2.336972,49,34.033569
0.732192,25,34.075706
2.019215,34,34.132707
1.179749,23,34.172753
2.295786,50,34.258755
1.005338,19,34.293264
1.171083,34,34.364267
1.819583,47,34.46278
1.709801,55,34.579079
0.961131,29,34.638148
1.50272,25,34.681919
1.75303,40,34.750919
1.597925,42,34.823197
1.850442,30,34.874277
1.866379,56,35.005536
1.828635,62,35.138046
1.833415,52,35.246556
1.788007,50,35.356975
1.474444,51,35.464485
1.453398,24,35.505994
2.246392,45,35.586503
1.956325,40,35.665506
1.830624,31,35.722823
1.762127,53,35.821337
1.1047,36,35.891372
1.998457,52,36.001465
1.064249,38,36.082714
1.043875,31,36.146715
1.092945,25,36.187917
0.563665,23,36.227915
0.536697,15,36.25592
0.704588,34,36.324429
1.696606,30,36.388937
0.94203,22,36.433939
2.127079,58,36.540448
2.024826,46,36.618961
2.134822,36,36.68472
1.942794,45,36.775
2.323329,49,36.858515
2.502774,48,36.948023
1.264183,53,37.060542
1.742081,32,37.12405
1.30582,30,37.175117
1.603642,26,37.220116
1.797635,60,37.322397
1.665832,31,37.376714
1.037809,34,37.433715
2.15006,45,37.512229
1.911274,33,37.570292
1.876725,42,37.657298
2.056045,60,37.785537
1.958979,49,37.890629
2.018475,42,37.985866
1.340093,29,38.046866
1.917178,41,38.138245
1.598764,37,38.217755
1.965884,57,38.316271
1.745664,50,38.401783
1.262735,54,38.506967
1.489,29,38.564969
2.000706,49,38.664485
2.049218,60,38.766998
1.873258,45,38.848362
1.998586,34,38.920774
1.578584,42,38.997797
1.328285,24,39.038797
1.725469,39,39.106308
1.554533,28,39.154312
0.898471,36,39.216822
2.159589,51,39.302335
1.071696,23,39.342336
1.558193,29,39.398523
2.576502,76,39.563863
1.93581,51,39.650374
2.431256,49,39.733695
1.939023,60,39.837208
1.426762,25,39.882262
1.361115,26,39.926262
0.872481,22,39.968266
1.221322,26,40.026318
1.051697,35,40.097517
2.176681,63,40.209029
1.318699,38,40.273541
1.775775,51,40.361545
2.173829,59,40.461954
2.243347,74,40.588666
2.10892,54,40.682708
2.004602,54,40.77675
2.558967,50,40.888848
1.51189,35,40.966852
2.179785,39,41.049416
1.40632,35,41.11107
1.916974,64,41.247583
0.971965,25,41.289095
2.030813,35,41.350095
3.285813,59,41.451335
2.36174,41,41.525851
1.063562,26,41.570367
2.227368,49,41.654367
2.028866,44,41.727588
2.427987,53,41.817698
2.239723,40,41.887975
1.721701,32,41.940975
1.441029,36,42.004359
1.276504,37,42.068362
2.128842,70,42.204946
1.847311,40,42.289088
2.574477,47,42.389602
1.040541,41,42.462607
2.230883,50,42.549118
1.383466,37,42.613631
1.142782,29,42.663638
2.253928,58,42.763153
2.53587,45,42.842553
0.976087,29,42.893068
1.96637,36,42.956073
1.819566,45,43.033281
1.372643,24,43.074796
2.221725,59,43.191806
2.463544,53,43.308416
2.599611,50,43.413845
2.629145,47,43.513361
2.158544,54,43.635506
2.302115,58,43.749615
2.118443,43,43.832128
1.823706,48,43.932644
2.51974,55,44.026688
0.862656,29,44.077745
3.289162,55,44.173147
2.11199,48,44.254146
2.105983,44,44.330659
1.743659,51,44.420735
1.523542,34,44.495248
2.055195,39,44.577758
1.103522,21,44.619758
2.503298,60,44.739271
1.520621,28,44.787787
1.855114,44,44.884128
2.438483,59,45.00464
1.37876,38,45.071691
1.366938,39,45.13869
1.061526,19,45.170692
2.412006,40,45.23897
1.137435,22,45.281048
1.740167,55,45.406256
1.567148,38,45.487334
2.03114,44,45.578601
2.002481,61,45.712803
1.532248,50,45.81629
1.496656,34,45.873803
1.211174,20,45.908803
1.817896,40,45.97832
2.124044,54,46.070324
3.346556,59,46.171839
2.261303,48,46.254946
1.689223,49,46.339061
2.586634,50,46.43539
1.21738,28,46.497902
2.53882,43,46.593413
2.050132,41,46.680922
1.612315,35,46.746922
2.018976,37,46.82019
2.459966,43,46.9155
2.021899,59,47.043546
1.888561,37,47.116601
1.563371,44,47.191703
2.621786,46,47.269704
1.692467,38,47.336017
1.463479,42,47.408526
1.215628,21,47.455624
1.40566,35,47.530727
1.193472,34,47.603008
2.075609,37,47.673013
1.212421,21,47.708519
2.281743,46,47.788027
2.180545,70,47.908537
2.239915,40,47.977045
1.885139,55,48.073048
2.427457,65,48.184957
1.502426,46,48.263959
0.953022,18,48.294385
1.690327,30,48.347385
1.041331,19,48.380893
2.879734,53,48.470896
2.468429,51,48.557945
0.97296,19,48.590403
1.79337,44,48.665405
2.323214,51,48.754982
1.982591,43,48.829086
2.495991,43,48.906599
1.236027,28,48.965603
2.004163,46,49.069113
2.264406,57,49.194133
1.253232,37,49.257133
2.478868,56,49.353647
2.238121,49,49.456163
2.046171,42,49.549303
2.121191,55,49.667486
1.889071,34,49.73766
2.35043,70,49.889306
2.19439,58,49.995821
2.39299,59,50.098934
2.440093,51,50.188044
2.138883,49,50.272048
1.29012,38,50.337558
0.897357,31,50.391074
2.630611,58,50.526589
2.077738,55,50.635101
1.144968,20,50.670106
1.116883,20,50.705614
1.835907,53,50.798127
2.537999,48,50.881574
2.22677,38,50.947575
2.294551,37,51.011085
2.010153,35,51.072091
1.81688,37,51.135113
1.266376,29,51.185269
2.548926,46,51.263274
1.789704,32,51.320565
1.865059,36,51.384003
1.20041,27,51.430005
1.67622,27,51.476517
1.258888,26,51.523516
2.314312,55,51.61703
1.602463,34,51.675545
1.097266,20,51.710544
1.51883,52,51.821816
2.723961,58,51.950835
2.258823,63,52.082074
2.146861,43,52.173077
2.005776,35,52.251584
1.132822,20,52.293093
1.335541,36,52.367098
1.384762,44,52.460613
2.174164,57,52.578242
1.890139,65,52.694467
2.455747,51,52.783596
1.754872,38,52.849596
2.045783,50,52.935774
2.249013,62,53.041949
2.651908,46,53.124466
2.731804,47,53.218976
2.61368,59,53.32027
1.922405,35,53.384343
2.306362,56,53.479363
1.921228,43,53.554363
2.174931,56,53.655875
1.615851,32,53.720389
2.296504,59,53.844902
2.087579,58,53.972478
2.007784,32,54.038193
2.423177,41,54.116704
1.019198,21,54.153704
1.879545,40,54.220754
1.105974,36,54.283824
1.172457,26,54.328825
1.892386,31,54.384335
2.262938,66,54.498846
1.603613,35,54.569849
1.827313,36,54.658909
1.770853,34,54.740981
2.866857,53,54.854167
2.892734,64,54.977132
2.326601,64,55.088194
1.502874,34,55.147194
0.969544,17,55.176198
1.902046,65,55.287222
1.865842,47,55.370226
1.456443,30,55.420735
2.137715,45,55.501246
2.392561,67,55.620419
2.5631,61,55.744605
2.315188,59,55.860708
2.53673,45,55.954764
2.375796,67,56.106388
1.41778,36,56.180464
2.326511,54,56.296974
2.663891,58,56.417961
0.913358,17,56.456961
2.046281,56,56.573122
2.37931,58,56.693142
2.291188,63,56.826286
1.257817,37,56.905422
2.40305,42,56.993936
2.13509,48,57.098447
2.759318,62,57.205648
2.209723,65,57.318735
2.535998,62,57.425819
1.69148,39,57.492907
2.640642,44,57.569912
0.999003,18,57.600421
2.304648,65,57.712932
1.03585,25,57.755932
1.263199,28,57.804963
2.150741,58,57.912466
1.395749,42,58.008974
1.530184,26,58.066976
2.114878,35,58.146024
2.072609,50,58.254445
2.894791,50,58.355967
1.089607,24,58.397475
1.270682,36,58.459475
1.190807,23,58.498984
1.428617,34,58.560984
2.66293,60,58.67614
0.845798,16,58.706297
1.02018,19,58.745297
1.740491,35,58.805573
2.298272,67,58.922704
0.924053,35,58.981786
2.665831,49,59.066789
1.553907,29,59.117023
2.298798,49,59.202102
1.716008,46,59.283212
2.522075,48,59.365212
2.513602,76,59.49703
2.373185,73,59.624125
2.086002,57,59.722243
2.623577,57,59.820751
1.107026,21,59.857751
1.85445,32,59.913259
1.996659,35,59.975262
2.081329,42,60.046358
