#{"t_start": 1778763575.918714, "env_id": "V2GEnv-continuous"}
r,l,t
1.413779,30,62.015375
2.046597,47,62.323917
0.046066,9,62.387276
0.385897,20,62.506255
1.557471,42,62.691653
1.134553,28,62.88931
0.653814,25,63.055895
1.292531,37,63.228841
0.254377,11,63.313036
1.167562,27,63.543007
0.000431,16,63.693291
0.003151,17,63.820152
0.163899,23,63.968891
1.505529,36,64.192105
0.486143,17,64.331492
0.208272,12,64.403846
1.06137,24,64.532025
1.002768,26,64.732141
1.566254,38,64.993837
-0.214255,14,65.082961
1.272034,40,65.384741
0.229459,32,65.629285
0.902699,29,65.830872
0.331293,19,65.971956
0.881661,30,66.173028
0.401101,21,66.341135
0.359223,30,66.566451
1.153137,28,66.754992
-0.683329,21,66.878808
0.719714,23,67.006959
1.254638,39,67.233849
0.235687,11,67.300027
0.439562,24,67.447884
0.150802,23,67.54796
0.811653,26,67.655309
0.688007,42,67.85833
0.575001,28,67.976367
0.700576,24,68.07821
-0.476669,14,68.134456
0.675824,22,68.231009
0.712576,20,68.335268
0.148456,24,68.522062
1.468509,34,68.757247
1.637088,27,68.961724
0.277928,18,69.068314
0.175146,20,69.208871
0.63426,21,69.378016
1.205981,30,69.551878
1.095377,31,69.744869
0.027738,19,69.890238
0.956224,31,70.13021
-0.074067,13,70.240521
1.393961,31,70.498197
1.664737,40,70.811063
1.798362,41,71.18188
1.700086,35,71.465866
2.185827,46,71.782996
0.622545,22,71.954326
1.633777,44,72.180954
1.042508,30,72.327041
0.32182,7,72.377222
0.620081,29,72.581209
1.381561,30,72.819126
1.456612,35,73.129405
1.192044,37,73.429049
0.930336,28,73.607043
-0.753762,16,73.73683
0.276671,17,73.880388
1.625425,35,74.12942
0.351651,26,74.349941
0.393032,16,74.481175
0.719928,28,74.707202
-0.324243,23,74.91791
2.049798,44,75.229913
1.144598,33,75.451807
0.863025,23,75.676841
1.90314,42,76.045838
0.577864,18,76.222848
0.519748,23,76.367869
-0.771372,14,76.4864
0.616963,23,76.670164
0.860634,29,76.935013
0.42316,14,77.013615
0.701907,19,77.160881
1.218357,26,77.391665
0.388592,12,77.499062
0.321291,27,77.728852
0.441559,12,77.818088
-0.246627,10,77.901177
0.237466,32,78.147183
1.916305,34,78.349241
0.909806,38,78.658214
0.765129,26,78.887148
0.539249,14,79.000939
-2.057584,8,79.060143
1.451952,44,79.430134
0.941612,22,79.591554
1.651564,39,79.897365
0.413195,11,79.987394
1.152288,24,80.211245
0.501332,27,80.433969
1.979411,40,80.758447
1.002595,24,80.956136
1.433109,52,81.381116
1.614561,41,81.623876
1.269388,37,81.860876
1.991263,46,82.216885
1.093599,42,82.521175
2.259105,47,82.878391
1.720692,39,83.181079
0.748445,31,83.463212
-0.122894,18,83.619915
0.286642,29,83.860936
1.917225,43,84.160885
1.08527,24,84.352927
1.346708,31,84.537075
-0.000862,11,84.584217
1.529933,37,84.887978
0.177943,21,85.019218
1.807326,41,85.313877
0.37475,19,85.451105
0.979643,24,85.661651
0.401478,14,85.786014
0.919773,29,85.968901
0.833036,22,86.118795
1.611487,33,86.362078
0.942334,25,86.514171
1.486612,34,86.766278
0.731356,21,86.954864
-0.410492,16,87.09538
