#{"t_start": 1770403639.1968114, "env_id": "None"}
r,l,t
-19.625502,6,3.789976
-128.79118,22,3.791976
-64.304054,20,3.795976
-82.4002,21,3.797978
-36.638428,12,3.797978
-58.01463,19,3.799976
-19.625832,11,3.801976
-54.10259,12,3.808979
-32.63363,11,3.816978
-50.545776,12,3.822488
-46.112377,16,3.824487
-71.5085,20,3.830487
-44.83911,15,3.830487
-83.478645,17,3.832488
-47.485733,20,3.841487
-36.18903,12,3.841487
-56.302402,10,3.84349
-32.087128,9,3.847487
-26.963219,8,3.847487
-51.913765,12,3.855487
-91.66025,25,3.863488
-28.93889,10,3.865488
-48.16962,20,3.865488
-10.789121,4,3.865488
-29.794111,11,3.867487
-53.66137,10,3.867487
-22.649975,11,3.873487
-27.146862,9,3.881487
-28.575928,9,3.884487
-34.95892,10,3.888487
-41.672577,12,3.892487
-56.075626,21,3.894487
-48.149303,13,3.901488
-29.274593,7,3.90449
-59.070797,20,3.908491
-46.08007,13,3.909491
-32.820877,10,3.913489
-33.14876,9,3.913489
-23.236868,6,3.913489
-97.18941,23,3.913489
-28.361778,6,3.915491
-32.4341,6,3.920997
-12.072693,6,3.924998
-96.80465,21,3.927
-34.922256,9,3.931998
-28.05591,11,3.934997
-36.23175,17,3.941998
-25.417994,8,3.941998
-30.427137,12,3.946998
-21.347607,6,3.948998
-82.406006,19,3.955998
-25.889776,6,3.955998
-16.338993,8,3.959997
-96.13113,23,3.961998
-84.53405,20,3.971999
-63.189148,13,3.976998
-88.36378,21,3.978999
-58.95079,14,3.980998
-38.178764,13,3.985998
-38.221146,13,3.985998
-37.856194,12,3.988
-25.714622,6,3.989998
-15.419755,6,3.993997
-36.318638,9,3.997998
-22.896608,8,4.002001
-60.92078,18,4.002001
-20.845728,4,4.002001
-30.864124,9,4.005001
-44.87472,15,4.005001
-25.692242,11,4.01
-18.630297,10,4.01
-18.183668,5,4.014
-12.128775,7,4.016
-49.946644,10,4.021014
-47.160664,9,4.021014
-28.41482,8,4.025014
-33.861744,15,4.026014
-26.454649,6,4.032015
-40.698273,12,4.032015
-65.18511,11,4.036015
-23.859232,9,4.039015
