#{"t_start": 1778606267.8495839, "env_id": "V2GEnv-continuous"}
r,l,t
0.888988,25,37.502776
0.140218,12,37.562391
0.920201,18,37.652667
0.159704,17,37.732656
0.258299,14,37.80237
-0.799383,9,37.843701
-0.250515,14,37.910616
0.003911,15,37.980393
0.508146,24,38.090258
-0.057027,23,38.196726
0.489947,15,38.265556
0.67112,27,38.39701
-0.381623,12,38.450792
0.061055,19,38.541505
-0.013413,19,38.626853
-0.763019,12,38.719861
1.484302,41,38.905016
-1.121001,12,38.957996
-0.012667,21,39.052363
-0.006324,16,39.124285
-1.497942,6,39.150125
-0.04742,18,39.234729
0.877723,34,39.390769
-0.670629,10,39.436947
1.075678,28,39.568525
0.747008,22,39.677963
0.591388,31,39.828748
-0.598395,24,39.931591
0.086334,15,39.99851
0.727079,31,40.136579
0.740902,31,40.284492
0.350972,15,40.370418
0.114468,13,40.436577
0.375241,20,40.576695
0.865422,29,40.807245
0.496917,20,40.95279
1.120317,24,41.085075
0.076125,21,41.226068
0.261772,14,41.325467
0.6632,20,41.584989
1.03598,40,41.845467
-0.456828,23,41.977541
1.354315,39,42.182434
-0.454283,16,42.265548
-0.635252,26,42.391756
-0.321435,13,42.455329
0.484156,27,42.589009
-0.248632,12,42.64699
0.411957,21,42.750357
0.250297,26,42.86816
-1.972423,25,42.98155
0.57849,28,43.109383
0.59932,33,43.256076
-1.520377,12,43.309959
0.095888,18,43.394624
0.036999,24,43.515631
1.807168,46,43.734468
0.270941,16,43.810174
-1.471869,19,43.897452
0.994091,38,44.085238
0.034364,16,44.162095
0.664276,25,44.279458
1.212249,47,44.499472
0.498714,28,44.633557
0.25551,39,44.829809
-0.15564,13,44.890336
0.064486,27,45.013472
0.997527,30,45.150108
1.055266,28,45.276624
-0.682483,16,45.350676
0.045735,23,45.458531
0.324758,20,45.554689
1.618011,31,45.706708
0.835792,22,45.813137
0.790228,19,45.898638
0.717777,24,46.00738
1.159202,23,46.113687
0.733104,23,46.221767
0.358187,28,46.34935
0.656662,38,46.530473
-0.519065,16,46.605652
1.110233,31,46.760919
-0.008636,18,46.841806
1.176088,32,46.989513
1.287181,33,47.180192
0.598369,18,47.265374
-0.585657,13,47.325874
-3.048987,44,47.531459
0.520548,20,47.628378
0.320991,33,47.781543
0.536385,12,47.833109
0.703599,17,47.908103
0.575108,21,48.000363
-0.55798,19,48.083412
0.437,30,48.218545
-0.03111,8,48.253546
0.511423,19,48.343636
0.993548,26,48.465858
1.043698,27,48.593353
0.963095,32,48.754366
0.353469,36,48.929493
1.586183,40,49.149016
-0.258499,29,49.28838
1.553889,27,49.417648
0.990062,29,49.551642
-0.129155,15,49.625088
0.140901,21,49.730346
0.058415,16,49.802489
0.149109,25,49.916636
1.030462,34,50.071518
0.429969,11,50.121499
1.380439,41,50.317461
-0.448727,15,50.39036
-0.295609,28,50.52931
-1.599811,27,50.662413
0.280483,20,50.761936
0.920154,37,50.928412
