#{"t_start": 1778508115.8933902, "env_id": "V2GEnv-continuous"}
r,l,t
-0.672981,29,115.930537
-0.442926,16,116.037047
0.593489,26,116.219061
0.001491,14,116.329567
0.412412,38,116.576582
-0.890737,26,116.786933
-0.15175,22,116.92345
0.291026,20,117.08096
-0.486894,25,117.266971
0.294394,21,117.422987
0.892661,48,117.738505
-0.4329,16,117.842013
-0.198136,22,118.018027
0.868931,58,118.480051
0.406975,29,118.69657
-0.50491,29,118.913404
-0.57254,27,119.091459
0.223911,19,119.21447
0.523173,43,119.545183
0.235307,40,119.817701
1.083564,48,120.155222
-0.253554,28,120.294729
-0.125585,25,120.48074
-0.105171,16,120.600753
0.029627,18,120.71826
0.893322,29,120.937274
-0.200734,26,121.14495
1.199607,55,121.518306
0.262339,22,121.685815
-0.307227,26,121.846828
0.675629,44,122.166074
0.045634,24,122.324743
0.719937,52,122.699054
0.829495,35,122.90233
0.29434,31,123.138884
0.407311,37,123.38165
-0.210718,13,123.472942
0.649148,48,123.837154
0.673989,41,124.136281
0.115564,29,124.334555
-0.09606,10,124.394623
-0.420981,33,124.633101
-0.601921,30,124.852727
0.490382,42,125.139246
-0.372919,12,125.235754
-0.236931,19,125.362262
0.117126,24,125.548757
0.259542,58,125.927787
0.807702,35,126.196423
-0.732585,30,126.407943
0.328915,28,126.579449
0.28547,30,126.803597
0.790258,44,127.106105
1.161814,46,127.464632
0.252325,30,127.659139
0.243376,24,127.822266
-0.576953,16,127.924778
0.449747,26,128.061285
0.487454,44,128.354404
0.495428,48,128.643926
1.116108,45,128.932059
1.009849,46,129.231583
-0.739247,23,129.397657
-0.801855,39,129.655388
0.07732,39,129.921922
0.412271,41,130.195514
0.043892,20,130.331462
0.666787,43,130.60148
1.103407,59,130.965507
0.408202,40,131.229667
-0.356078,51,131.596192
0.61241,33,131.786203
0.241372,13,131.855712
1.226261,43,132.135184
-0.880233,15,132.24369
0.451715,49,132.582789
0.563554,36,132.835253
0.451345,31,133.045268
0.365173,42,133.342788
-0.507568,19,133.485294
-0.592658,34,133.69431
1.531897,58,134.000962
0.263469,18,134.106434
-0.101852,25,134.233415
-0.977459,25,134.364922
0.245848,41,134.581151
-0.168299,22,134.713165
-1.108786,26,134.846671
0.159359,35,135.011688
0.795586,36,135.267989
-0.042232,36,135.513646
0.512524,28,135.688368
-0.161398,24,135.873382
0.567518,27,136.080396
1.154865,49,136.461085
0.967227,37,136.722687
0.02175,35,136.968254
0.514204,27,137.186053
0.33959,34,137.41309
0.434693,46,137.729347
0.365501,23,137.881854
-0.246181,22,138.049486
-0.702116,23,138.225256
0.031013,44,138.522823
-0.738879,26,138.726119
0.939784,41,139.02564
-0.073097,41,139.316163
-0.119426,14,139.40767
-0.348186,47,139.727998
1.057432,39,139.984012
-1.018947,40,140.290452
0.355305,23,140.443467
-0.821287,26,140.645481
0.591778,41,140.934479
0.830629,34,141.193068
0.323511,35,141.440587
0.165008,18,141.58169
-0.313224,24,141.753238
-0.120318,48,142.09576
-0.194855,34,142.368811
0.08545,29,142.557825
0.35751,34,142.778376
0.596861,40,143.030538
0.496978,36,143.288816
1.069774,54,143.7011
-0.689371,35,143.979344
0.039162,25,144.165725
0.139513,23,144.33274
0.372602,43,144.653616
0.790102,26,144.846317
0.493846,20,145.013618
-0.539604,27,145.190723
0.277765,17,145.320739
-0.937036,24,145.508249
-1.057976,30,145.706973
-0.619617,33,145.920418
-0.670509,32,146.132433
-0.221079,35,146.386446
1.264891,45,146.721038
0.368759,28,146.938051
-1.05915,35,147.193245
-0.364471,30,147.422895
1.030905,49,147.752416
0.208607,29,147.949955
0.257508,25,148.149969
0.657924,35,148.454489
0.718528,46,148.799538
0.014981,30,148.993549
0.004532,14,149.097721
0.032334,32,149.324544
0.502298,42,149.66398
0.522204,43,149.972702
-0.642383,28,150.184717
-0.034036,25,150.302226
-0.057734,36,150.550425
-0.183418,13,150.658534
-0.098244,27,150.816121
1.094213,50,151.191473
-0.263375,50,151.555504
0.183522,31,151.748482
0.613626,42,151.951497
-0.138479,34,152.119427
-0.410208,15,152.186427
0.181633,14,152.253934
0.376578,23,152.361439
-1.036097,20,152.505539
-0.125252,32,152.739014
0.446993,45,153.036373
-0.116557,33,153.228496
-0.010013,47,153.59568
-0.096604,32,153.835741
0.692156,29,154.063313
0.134522,21,154.230327
0.132797,24,154.403836
0.021401,32,154.683099
0.249068,36,154.943619
0.198286,24,155.13985
0.655281,59,155.57846
-0.176262,40,155.883951
0.393473,15,155.973412
0.608875,36,156.231503
0.130126,21,156.383567
-0.038671,17,156.502076
0.191962,30,156.726187
-0.075551,21,156.895694
0.398126,49,157.24672
-0.163296,32,157.45706
0.641381,37,157.689028
-0.535187,27,157.8977
0.366159,30,158.095316
-0.790174,29,158.337826
0.529547,28,158.512336
0.332812,20,158.669349
0.216267,31,158.911364
-0.53482,28,159.12689
-0.468172,16,159.249232
0.695682,31,159.478202
0.848785,53,159.860232
0.328282,23,160.0158
0.466879,25,160.214814
0.096541,32,160.464376
-0.097654,16,160.569866
-0.146471,24,160.745484
0.314016,16,160.861991
0.02088,15,160.971498
0.83304,52,161.36253
0.76544,48,161.72056
-0.391892,21,161.885066
0.545307,41,162.195586
-0.443239,22,162.3766
0.930057,57,162.75807
0.524698,48,163.090735
-0.23869,12,163.174242
1.005529,46,163.489611
1.272296,50,163.797132
0.386374,34,163.951147
0.003356,35,164.151161
0.463079,42,164.383176
1.42039,57,164.671451
0.282183,26,164.794036
0.231742,32,164.958051
0.320952,47,165.226249
0.24661,17,165.341755
0.574452,28,165.517289
0.223188,34,165.757757
0.550482,43,166.046278
0.025053,19,166.191785
-0.573212,29,166.3928
0.312433,33,166.655319
0.375944,30,166.843189
1.458571,46,167.160394
0.66321,48,167.519423
0.515818,25,167.693929
0.401059,27,167.886943
0.158636,24,168.047956
0.016735,24,168.218969
0.116097,50,168.582489
-0.842766,24,168.775503
0.090434,37,169.052377
-0.492401,12,169.14339
0.84992,30,169.370405
0.895886,51,169.71464
0.959186,51,169.994163
-1.923091,11,170.050673
0.273058,33,170.229688
0.74282,39,170.439706
-0.615989,27,170.588215
0.679146,43,170.812235
0.517892,32,170.985249
0.186285,42,171.211494
0.76649,45,171.523268
-0.412324,31,171.776285
-0.417642,41,172.040806
1.436217,60,172.514909
0.492752,38,172.780428
0.471188,47,173.108466
0.754806,38,173.371219
0.290613,36,173.622793
1.152812,47,173.943851
0.435485,42,174.26237
0.071299,31,174.476697
0.97525,50,174.838278
0.04704,46,175.162142
-0.009882,13,175.236648
0.555083,18,175.366155
1.74247,61,175.796493
0.156371,19,175.924507
0.904503,45,176.25297
1.1106,57,176.676527
0.228187,35,176.922611
-1.135902,39,177.162306
0.358543,24,177.335321
0.231711,25,177.526742
-0.732241,27,177.701285
-0.080533,30,177.905977
-0.178218,30,178.078989
-0.743239,24,178.246661
0.756776,43,178.563181
-0.174177,29,178.755193
0.460281,44,179.058241
0.291575,25,179.260414
0.381961,25,179.448908
0.914995,39,179.737429
0.042677,17,179.883085
-0.109376,40,180.161425
-0.409083,16,180.274931
0.154762,29,180.5091
-0.056069,39,180.778619
0.206745,19,180.903126
0.160533,21,181.048714
0.425782,36,181.300342
0.29786,37,181.589574
0.945026,47,181.911097
0.697527,29,182.124787
0.072243,30,182.3548
0.054088,17,182.493307
0.602388,37,182.762827
0.720075,37,183.001549
0.238857,26,183.187305
0.350469,44,183.498341
0.145132,50,183.86237
1.069281,47,184.21582
0.715273,48,184.524424
0.221674,38,184.804559
0.770069,32,185.017779
0.544074,42,185.303914
0.241715,16,185.428928
-0.336332,27,185.583434
0.325511,21,185.746448
0.25852,25,185.928463
1.438692,48,186.271118
0.106843,18,186.402751
