#{"t_start": 1778151300.5207481, "env_id": "V2GEnv-continuous"}
r,l,t
-0.33255,31,23.976475
-0.137377,23,24.029474
0.068576,21,24.075494
-0.09534,34,24.157497
-0.786969,19,24.19954
0.170417,35,24.279049
-0.148911,13,24.308049
-0.887559,41,24.397561
-0.257603,14,24.42956
-0.852507,27,24.490072
0.46653,31,24.559075
-0.45047,25,24.614581
0.197972,19,24.657584
-0.079977,13,24.687746
0.065079,37,24.774867
-0.559643,38,24.863869
-2.546637,8,24.883041
-1.397548,28,24.949041
-1.07006,6,24.963043
0.252151,30,25.031312
-0.388511,12,25.059316
-0.528436,21,25.105402
-0.592714,27,25.165406
-0.265339,9,25.185607
-0.711988,13,25.214607
-1.138477,17,25.250607
0.143829,17,25.287118
1.092335,57,25.408628
-0.55157,16,25.445631
-0.458946,14,25.475672
0.600972,28,25.536674
-0.214758,17,25.574697
0.870851,28,25.642369
0.237395,24,25.694927
-0.842836,26,25.752437
-0.424746,14,25.782943
-0.205079,16,25.818944
-1.624425,10,25.841944
-1.202439,13,25.871983
-0.787616,11,25.896983
0.177186,33,25.968056
-1.168377,6,25.982055
-1.375669,18,26.024056
-0.72531,17,26.06306
0.926502,47,26.174316
0.942657,30,26.242316
-0.208279,35,26.324825
-0.269103,25,26.384335
0.432419,32,26.456337
-1.825185,25,26.519419
-1.398856,18,26.560426
0.709708,40,26.658808
-0.06015,19,26.713314
0.150166,21,26.770404
-0.024299,23,26.827403
-2.035281,25,26.895487
-0.591526,14,26.933487
-0.345581,10,26.959494
0.440922,31,27.04
0.228993,28,27.10751
-0.527952,16,27.145509
-0.506211,15,27.180802
-0.578616,7,27.199803
0.81038,37,27.283918
-0.519523,22,27.333919
0.110415,12,27.361921
-0.250068,19,27.405971
-0.815693,13,27.436971
0.403716,22,27.488039
-0.016972,18,27.551039
-0.134154,13,27.600508
0.751914,31,27.709018
0.28671,29,27.813743
0.4366,36,27.915445
0.32037,25,27.997809
-0.027814,18,28.050479
-0.611017,8,28.073533
-0.023368,18,28.153144
-0.176266,6,28.181727
0.435266,26,28.268421
0.166272,26,28.36761
-1.461987,24,28.455246
-0.442788,17,28.517575
-0.946286,35,28.647781
0.189938,22,28.729698
-0.119998,12,28.774392
0.061561,35,28.900945
0.44061,32,29.113293
1.721927,56,29.499826
0.483471,32,29.706828
-0.175467,15,29.807339
-0.332713,16,29.912751
-0.618604,18,30.01547
-0.052772,22,30.159483
0.396502,23,30.345082
-0.033635,17,30.502098
-1.260575,25,30.68931
0.743738,23,30.882818
0.55491,38,31.192338
-0.232683,11,31.281773
1.082313,40,31.562757
0.204739,16,31.704771
0.355992,26,31.895787
0.186968,16,32.012294
0.39568,31,32.303768
0.747573,39,32.59529
0.469086,24,32.797313
-1.091962,28,33.023327
-0.327234,31,33.261344
0.043799,29,33.501864
-0.26043,16,33.617371
-0.431885,33,33.805387
0.65403,24,33.934895
-0.074005,14,34.012402
-0.077824,26,34.213418
0.063731,26,34.397812
-0.163592,14,34.508321
0.001773,22,34.693334
0.430792,30,34.887348
-0.853472,12,34.964351
-0.109587,30,35.167365
0.412115,22,35.340378
-0.207858,26,35.54139
-0.191601,12,35.622048
0.344028,56,36.018077
0.691595,41,36.270103
0.036351,6,36.290119
-0.879234,11,36.324119
0.315231,33,36.416156
1.608376,51,36.545352
0.229315,15,36.582475
1.178437,39,36.689591
1.175899,41,36.813637
0.132847,9,36.839636
0.046501,7,36.860641
0.256933,33,36.955818
0.586868,38,37.070198
0.166918,21,37.132705
-0.989655,10,37.163707
0.696452,32,37.265222
-1.472482,11,37.298731
0.796379,36,37.404835
1.380794,51,37.55591
0.491629,46,37.691211
0.191177,30,37.780339
0.537013,28,37.866877
-0.482895,14,37.910385
-0.079182,36,38.011456
0.273807,20,38.066462
0.527418,28,38.144964
0.034873,25,38.213478
