#{"t_start": 1770330201.8000095, "env_id": "V2GEnv-continuous"}
r,l,t
-23.528373,11,72.849557
-52.149344,14,73.006578
-127.767166,6,73.074647
-43.085981,8,73.164015
-29.253613,17,73.350641
-38.857378,12,73.470741
-6.842975,11,73.57376
0.0,18,73.743374
0.0,20,73.928263
-12.768695,19,74.104345
-136.168505,10,74.200741
-6.329364,10,74.295243
-13.563384,12,74.410741
-1.389554,11,74.512754
-22.536152,17,74.672394
-38.292957,28,74.939859
0.0,21,75.13461
-142.95212,17,75.297912
-87.312798,17,75.454117
-0.271394,8,75.528615
0.0,22,75.746602
-44.502757,18,75.917096
0.0,13,76.0391
-14.283529,22,76.249191
0.0,10,76.342569
-11.867152,11,76.444616
-24.087416,24,76.669851
-19.072638,8,76.745016
-50.75,12,76.862747
-7.262902,10,76.956424
-20.0,14,77.107924
0.0,21,77.383979
-57.354877,17,77.596183
-140.021827,19,77.83435
-23.409251,14,78.008845
-0.290294,22,78.281937
-49.02752,25,78.577907
-15.128316,22,78.842459
-48.377793,14,79.006416
-5.3125,4,79.052993
-39.887281,18,79.269502
-7.709248,11,79.409931
-13.640663,26,79.731174
-43.057989,28,80.084683
-42.559404,13,80.251209
-19.372459,11,80.379989
-2.845241,9,80.484488
-4.528474,14,80.646023
-14.802143,12,80.792045
-25.737246,15,80.988575
0.0,14,81.151365
-0.004742,9,81.260954
-44.663175,33,81.652391
-22.19875,12,81.794889
-1.849271,20,82.029263
0.0,15,82.21436
-30.091895,19,82.453595
-62.902975,31,82.824107
-13.544586,6,82.891613
-37.436373,14,83.066707
-1.400418,13,83.230088
-20.637076,20,83.4437
-13.776497,35,83.876593
-23.048962,17,84.085594
-40.012274,31,84.431883
-23.845882,21,84.688889
-2.930725,9,84.808393
0.0,11,84.962947
-20.0,9,85.06545
0.0,7,85.164954
-10.700548,14,85.338961
-32.234608,14,85.499275
-18.40462,15,85.663363
-46.000937,18,85.834551
-3.071001,20,86.048841
-3.317286,13,86.187338
-10.972536,15,86.342337
-3.314802,9,86.444424
-31.190913,21,86.651428
-14.326494,20,86.83476
-17.875469,9,86.938266
0.0,7,87.009259
0.0,19,87.183977
-3.967504,9,87.278023
-19.104613,16,87.444035
-18.111225,23,87.670746
-20.371947,17,87.836256
-9.108498,17,88.012748
0.0,11,88.119855
-22.916724,12,88.237432
-21.856938,21,88.447196
-5.724035,4,88.484845
-5.13186,16,88.636975
0.0,18,88.800994
-11.275976,17,88.961997
-18.367439,15,89.115403
0.0,24,89.356167
-109.237204,34,89.699435
-27.656848,18,89.880239
-2.98234,10,89.980736
-0.895088,17,90.164042
0.0,9,90.251083
-0.667436,15,90.401088
-16.505054,27,90.668187
-6.101212,17,90.826232
-2.275651,25,91.073591
-46.227565,35,91.43623
-8.031984,14,91.581729
-19.101545,8,91.680231
-10.612731,8,91.773852
-10.014091,4,91.822852
-12.963963,9,91.92258
-27.975897,27,92.221797
0.0,18,92.423989
-26.443388,16,92.612117
-46.291244,12,92.750695
-56.992516,27,93.065217
-41.704126,31,93.42176
-24.701162,10,93.533826
-15.400884,9,93.640838
-3.335721,6,93.712831
-18.462231,12,93.852839
0.0,17,94.048453
0.0,15,94.234607
0.0,12,94.360145
-11.566409,11,94.485219
0.0,12,94.62972
-14.234527,13,94.778446
-7.905544,30,95.132059
-0.673717,6,95.195558
-31.953318,15,95.339582
-5.067111,11,95.450475
-4.682002,6,95.51347
-2.529372,15,95.67999
-7.800991,20,95.913988
-56.917974,27,96.231749
0.0,10,96.339635
-10.618082,20,96.554235
-11.66151,14,96.716732
-5.100987,17,96.918359
-11.098813,18,97.123361
-7.906508,21,97.365507
-41.244322,11,97.496005
-14.277559,10,97.608037
-0.470555,24,97.893087
-29.011749,22,98.135089
-0.420499,8,98.225209
0.0,15,98.398844
-4.302594,7,98.474397
