#{"t_start": 1778151326.518804, "env_id": "V2GDeepEnv-continuous"}
r,l,t
10.54586,22,32.632541
11.70511,20,32.69567
10.155448,5,32.71167
12.916355,13,32.75467
11.423939,13,32.797721
11.141779,12,32.836721
11.044282,9,32.866724
10.798906,14,32.912846
11.820999,9,32.940845
11.211442,14,32.982882
9.273213,6,32.999882
12.345763,11,33.031883
11.354329,16,33.078885
11.625451,26,33.156945
12.187296,14,33.197967
12.675878,11,33.228967
11.5042,17,33.276969
12.850025,18,33.327246
10.29674,15,33.368247
10.326053,6,33.384491
12.372717,22,33.445491
12.483234,10,33.474494
10.771638,12,33.510786
11.521203,22,33.574789
11.225912,19,33.625088
11.965763,9,33.649089
12.738394,16,33.692597
12.71789,9,33.718597
11.681742,11,33.749597
13.044104,21,33.806106
12.963027,13,33.839106
13.118058,24,33.905168
10.909217,11,33.935167
10.886276,21,33.990429
11.758329,12,34.022427
11.30302,14,34.060427
12.363279,20,34.121081
12.778855,25,34.194218
9.676837,9,34.21922
9.876688,15,34.262258
12.509171,21,34.319767
11.770525,12,34.357769
9.412065,11,34.392794
10.668713,9,34.417793
10.67504,17,34.467798
11.311762,19,34.520306
12.107117,14,34.560307
9.727801,13,34.599825
10.686813,8,34.625874
12.825399,31,34.719953
12.148022,12,34.752953
12.098,16,34.797005
13.318548,23,34.862006
9.735654,6,34.880007
12.666592,15,34.92607
10.669732,15,34.970071
11.746038,13,35.009156
12.925917,17,35.062157
12.601536,18,35.114208
11.876261,16,35.158208
11.522155,12,35.191231
13.444854,12,35.226231
10.709459,10,35.25823
11.879923,12,35.297677
11.445535,6,35.317677
13.016012,20,35.38419
10.921614,9,35.411191
12.924478,29,35.492246
12.243354,25,35.567245
10.75256,11,35.601759
9.689073,10,35.632758
10.49184,5,35.650758
13.109328,29,35.74327
11.374356,11,35.778272
13.36483,19,35.835467
13.609192,15,35.882472
10.943451,9,35.928546
10.268034,10,35.970548
10.613148,9,36.00057
13.401584,20,36.075573
13.035436,18,36.146655
11.709496,11,36.189165
12.8981,23,36.273411
10.219398,8,36.310648
10.338834,9,36.346761
10.705001,9,36.380763
11.471752,9,36.419645
11.72491,22,36.495722
11.421131,9,36.526721
11.618421,23,36.599873
12.307061,13,36.641873
10.700257,14,36.68601
11.75197,22,36.75601
9.957861,12,36.793519
10.54235,14,36.841519
11.284394,6,36.861519
11.990875,13,36.901027
13.254814,27,36.986055
11.812331,15,37.033055
10.536279,11,37.068054
12.247667,15,37.116083
12.622031,14,37.160084
11.06653,18,37.217111
13.444847,14,37.261113
10.925369,7,37.283114
10.694228,15,37.328487
9.853415,6,37.347487
10.308413,14,37.388997
10.053376,10,37.421996
10.104572,7,37.442997
10.869781,15,37.490096
13.454121,17,37.545095
12.308791,15,37.593134
10.888009,8,37.620136
10.200989,4,37.634135
12.08466,10,37.669139
10.288322,7,37.693464
11.190229,8,37.720468
9.81981,9,37.74963
12.678958,18,37.809136
12.823923,26,37.898562
10.73733,14,37.947562
10.332652,12,37.989072
12.377215,15,38.041071
12.335286,12,38.081073
12.975045,11,38.116584
11.252382,12,38.155583
12.511717,14,38.204092
11.953885,19,38.267092
12.338771,7,38.291271
12.986443,12,38.32827
11.177126,12,38.36727
10.591234,11,38.403418
12.714083,14,38.44979
12.993926,16,38.503347
10.654105,6,38.522906
10.857525,12,38.56134
12.669945,28,38.652456
14.176072,11,38.687657
10.204415,11,38.72166
12.923816,22,38.792056
13.330743,21,38.863056
11.181386,15,38.918569
12.579325,13,38.965568
10.784525,12,39.00765
10.011719,12,39.049651
11.799127,9,39.082656
12.65669,17,39.14075
10.869415,13,39.18909
11.315973,8,39.21709
11.001719,15,39.269093
10.612982,9,39.3016
13.451056,25,39.387109
10.64626,11,39.426109
11.462752,12,39.463109
12.863684,15,39.510621
13.041061,27,39.599793
11.245121,8,39.623421
11.7247,10,39.654421
10.160634,8,39.681425
12.740366,20,39.745934
13.082599,23,39.821973
11.998939,18,39.878974
11.168017,12,39.917413
12.201684,12,39.954412
10.128144,11,39.987926
10.728202,10,40.020925
12.759453,16,40.069928
11.496054,15,40.116206
11.644853,15,40.163207
10.747399,9,40.191446
9.845516,23,40.261446
12.400899,14,40.304497
12.949782,25,40.383504
11.196447,10,40.414539
12.244855,13,40.454538
10.284146,8,40.483541
10.444567,9,40.511556
12.270786,15,40.557555
12.931377,18,40.624606
11.310922,7,40.648683
11.215294,11,40.689744
11.833606,19,40.756912
11.72232,16,40.817017
11.023544,9,40.846016
10.547656,8,40.87102
11.37334,5,40.886206
12.486836,9,40.914205
12.222303,12,40.951206
12.704683,15,40.99329
12.843834,11,41.025291
9.473758,4,41.03729
12.10458,13,41.077292
10.676861,10,41.108519
10.121522,6,41.132518
12.84369,24,41.207
10.649986,17,41.253398
