#{"t_start": 1771956681.3498209, "env_id": "V2GEnv-continuous"}
r,l,t
-19.143985,32,12.954825
-20.69345,20,13.006905
-12.055865,22,13.062417
-15.607411,22,13.119415
-22.029033,12,13.148617
-20.486013,9,13.170615
-20.499201,21,13.222615
-10.724378,14,13.258672
-17.707013,17,13.299671
-18.325344,11,13.32567
-27.940146,10,13.351761
-15.932221,24,13.40876
-15.693517,12,13.439763
-18.610345,43,13.552783
-10.952115,22,13.608783
-9.217512,16,13.646031
-17.427641,23,13.70303
-10.682651,24,13.764277
-26.015852,19,13.812276
-21.326794,22,13.868788
-15.137217,16,13.906787
-8.798578,25,13.969297
-33.017934,5,13.983298
-13.344254,41,14.100323
-15.47004,14,14.140324
-13.593821,30,14.218349
-8.212872,19,14.262495
-18.319217,23,14.317494
-10.136458,28,14.383002
-12.700913,37,14.470502
-20.821259,14,14.500501
-11.624666,15,14.534503
-15.907847,14,14.567619
-18.304067,22,14.616618
-6.080309,12,14.64362
-8.854794,20,14.686976
-14.078149,20,14.729979
-17.125582,22,14.782484
-14.466451,25,14.838487
-6.979038,20,14.885511
-5.615948,22,14.939513
-17.720803,21,14.991766
-20.30664,28,15.062155
-8.547439,23,15.116213
-15.725392,22,15.168227
-25.088052,41,15.264735
-10.615942,30,15.335739
-16.037862,33,15.417843
-23.978601,18,15.47687
-13.838132,19,15.535339
-7.658032,6,15.550846
-14.753,12,15.587846
-17.117272,11,15.621844
-6.690282,15,15.680361
-18.867224,23,15.76823
-16.649139,18,15.843154
-10.325402,14,15.901347
-30.63653,20,15.979884
-14.761729,25,16.066667
-5.944838,19,16.127365
-3.304237,11,16.159567
-9.969808,25,16.228971
-24.142571,20,16.276122
-22.367631,8,16.29479
-9.596277,14,16.327826
-24.663557,10,16.352968
-20.123431,25,16.411122
-10.202073,8,16.430235
-14.84592,27,16.489218
-20.690925,15,16.522783
-17.372817,20,16.568517
-12.071998,7,16.585024
-17.106755,27,16.648791
-15.870564,29,16.714379
-14.550992,18,16.755708
-16.998046,14,16.789749
-20.551979,9,16.810764
-17.010041,12,16.836791
-7.999517,28,16.902713
-10.979027,10,16.928769
